Event Index,UTC Timestamp,UTC Date,Local Timestamp,Local Timezone,Local Date,Experiment ID,Experiment Version,Tree Node Key,Repeat Key,Schedule ID,Participant Public ID,Participant Private ID,Participant Starting Group,Participant Status,Participant Completion Code,Participant External Session ID,Participant Device Type,Participant Device,Participant OS,Participant Browser,Participant Monitor Size,Participant Viewport Size,Checkpoint,Task Name,Task Version,branch-3eqj,Randomise questionnaire elements?,Question Key,Response
2,1640203083170,22/12/2021 19:58:03,1640203082212,0,22/12/2021 19:58:02,62188,20,questionnaire-e2l7,,18188612,BLIND,5372697,,complete,,,computer,Desktop or Laptop,Windows 10,Edge 96.0.1054.62,1280x720,1263x609,,Demographics,2,168,No,sex,Female
3,1640203083246,22/12/2021 19:58:03,1640203082214,0,22/12/2021 19:58:02,62188,20,questionnaire-e2l7,,18188612,BLIND,5372697,,complete,,,computer,Desktop or Laptop,Windows 10,Edge 96.0.1054.62,1280x720,1263x609,,Demographics,2,168,No,sex-quantised,1
4,1640203083246,22/12/2021 19:58:03,1640203082214,0,22/12/2021 19:58:02,62188,20,questionnaire-e2l7,,18188612,BLIND,5372697,,complete,,,computer,Desktop or Laptop,Windows 10,Edge 96.0.1054.62,1280x720,1263x609,,Demographics,2,168,No,height,"5'5"" - 5'6"""
5,1640203083246,22/12/2021 19:58:03,1640203082214,0,22/12/2021 19:58:02,62188,20,questionnaire-e2l7,,18188612,BLIND,5372697,,complete,,,computer,Desktop or Laptop,Windows 10,Edge 96.0.1054.62,1280x720,1263x609,,Demographics,2,168,No,height-quantised,4
6,1640203083246,22/12/2021 19:58:03,1640203082214,0,22/12/2021 19:58:02,62188,20,questionnaire-e2l7,,18188612,BLIND,5372697,,complete,,,computer,Desktop or Laptop,Windows 10,Edge 96.0.1054.62,1280x720,1263x609,,Demographics,2,168,No,weight-unit,imperial
7,1640203083246,22/12/2021 19:58:03,1640203082214,0,22/12/2021 19:58:02,62188,20,questionnaire-e2l7,,18188612,BLIND,5372697,,complete,,,computer,Desktop or Laptop,Windows 10,Edge 96.0.1054.62,1280x720,1263x609,,Demographics,2,168,No,weight-first,11
8,1640203083246,22/12/2021 19:58:03,1640203082214,0,22/12/2021 19:58:02,62188,20,questionnaire-e2l7,,18188612,BLIND,5372697,,complete,,,computer,Desktop or Laptop,Windows 10,Edge 96.0.1054.62,1280x720,1263x609,,Demographics,2,168,No,weight-second,2
9,1640203083246,22/12/2021 19:58:03,1640203082214,0,22/12/2021 19:58:02,62188,20,questionnaire-e2l7,,18188612,BLIND,5372697,,complete,,,computer,Desktop or Laptop,Windows 10,Edge 96.0.1054.62,1280x720,1263x609,,Demographics,2,168,No,age_in_years ,52
10,1640203083246,22/12/2021 19:58:03,1640203082214,0,22/12/2021 19:58:02,62188,20,questionnaire-e2l7,,18188612,BLIND,5372697,,complete,,,computer,Desktop or Laptop,Windows 10,Edge 96.0.1054.62,1280x720,1263x609,,Demographics,2,168,No,education ,Postgraduate qualification (Masters or PhD)
11,1640203083246,22/12/2021 19:58:03,1640203082214,0,22/12/2021 19:58:02,62188,20,questionnaire-e2l7,,18188612,BLIND,5372697,,complete,,,computer,Desktop or Laptop,Windows 10,Edge 96.0.1054.62,1280x720,1263x609,,Demographics,2,168,No,education -quantised,7
12,1640203083246,22/12/2021 19:58:03,1640203082215,0,22/12/2021 19:58:02,62188,20,questionnaire-e2l7,,18188612,BLIND,5372697,,complete,,,computer,Desktop or Laptop,Windows 10,Edge 96.0.1054.62,1280x720,1263x609,,Demographics,2,168,No,education -text,
13,1640203083246,22/12/2021 19:58:03,1640203082215,0,22/12/2021 19:58:02,62188,20,questionnaire-e2l7,,18188612,BLIND,5372697,,complete,,,computer,Desktop or Laptop,Windows 10,Edge 96.0.1054.62,1280x720,1263x609,,Demographics,2,168,No,Handedness,Right
14,1640203083246,22/12/2021 19:58:03,1640203082215,0,22/12/2021 19:58:02,62188,20,questionnaire-e2l7,,18188612,BLIND,5372697,,complete,,,computer,Desktop or Laptop,Windows 10,Edge 96.0.1054.62,1280x720,1263x609,,Demographics,2,168,No,Handedness-quantised,2
15,1640203083246,22/12/2021 19:58:03,1640203082215,0,22/12/2021 19:58:02,62188,20,questionnaire-e2l7,,18188612,BLIND,5372697,,complete,,,computer,Desktop or Laptop,Windows 10,Edge 96.0.1054.62,1280x720,1263x609,,Demographics,2,168,No,medical_condition_motor-1,No
16,1640203083246,22/12/2021 19:58:03,1640203082215,0,22/12/2021 19:58:02,62188,20,questionnaire-e2l7,,18188612,BLIND,5372697,,complete,,,computer,Desktop or Laptop,Windows 10,Edge 96.0.1054.62,1280x720,1263x609,,Demographics,2,168,No,medical_condition_motor-text,
17,1640203083246,22/12/2021 19:58:03,1640203082215,0,22/12/2021 19:58:02,62188,20,questionnaire-e2l7,,18188612,BLIND,5372697,,complete,,,computer,Desktop or Laptop,Windows 10,Edge 96.0.1054.62,1280x720,1263x609,,Demographics,2,168,No,medical_condition_vision-1,No
18,1640203083246,22/12/2021 19:58:03,1640203082215,0,22/12/2021 19:58:02,62188,20,questionnaire-e2l7,,18188612,BLIND,5372697,,complete,,,computer,Desktop or Laptop,Windows 10,Edge 96.0.1054.62,1280x720,1263x609,,Demographics,2,168,No,medical_condition_vision-text,
19,1640203083246,22/12/2021 19:58:03,1640203082215,0,22/12/2021 19:58:02,62188,20,questionnaire-e2l7,,18188612,BLIND,5372697,,complete,,,computer,Desktop or Laptop,Windows 10,Edge 96.0.1054.62,1280x720,1263x609,,Demographics,2,168,No,cataract_predictors-1,No
20,1640203083246,22/12/2021 19:58:03,1640203082215,0,22/12/2021 19:58:02,62188,20,questionnaire-e2l7,,18188612,BLIND,5372697,,complete,,,computer,Desktop or Laptop,Windows 10,Edge 96.0.1054.62,1280x720,1263x609,,Demographics,2,168,No,carer,No
21,1640203083246,22/12/2021 19:58:03,1640203082215,0,22/12/2021 19:58:02,62188,20,questionnaire-e2l7,,18188612,BLIND,5372697,,complete,,,computer,Desktop or Laptop,Windows 10,Edge 96.0.1054.62,1280x720,1263x609,,Demographics,2,168,No,carer-quantised,2
22,1640203083246,22/12/2021 19:58:03,1640203082216,0,22/12/2021 19:58:02,62188,20,questionnaire-e2l7,,18188612,BLIND,5372697,,complete,,,computer,Desktop or Laptop,Windows 10,Edge 96.0.1054.62,1280x720,1263x609,,Demographics,2,168,No,carer_completing_onbehalf,N/A
23,1640203083295,22/12/2021 19:58:03,1640203082216,0,22/12/2021 19:58:02,62188,20,questionnaire-e2l7,,18188612,BLIND,5372697,,complete,,,computer,Desktop or Laptop,Windows 10,Edge 96.0.1054.62,1280x720,1263x609,,Demographics,2,168,No,carer_completing_onbehalf-quantised,3
24,1640203083295,22/12/2021 19:58:03,1640203082216,0,22/12/2021 19:58:02,62188,20,questionnaire-e2l7,,18188612,BLIND,5372697,,complete,,,computer,Desktop or Laptop,Windows 10,Edge 96.0.1054.62,1280x720,1263x609,,Demographics,2,168,No,END QUESTIONNAIRE,97913
1,1640186338692,22/12/2021 15:18:58,1640186337726,0,22/12/2021 15:18:57,62188,20,questionnaire-e2l7,,18184015,BLIND,5371387,,complete,,,computer,Desktop or Laptop,Windows 10,Edge 96.0.1054.62,1280x720,1280x609,,Demographics,2,183,No,BEGIN QUESTIONNAIRE,
2,1640186393359,22/12/2021 15:19:53,1640186392426,0,22/12/2021 15:19:52,62188,20,questionnaire-e2l7,,18184015,BLIND,5371387,,complete,,,computer,Desktop or Laptop,Windows 10,Edge 96.0.1054.62,1280x720,1263x609,,Demographics,2,183,No,sex,Male
3,1640186393411,22/12/2021 15:19:53,1640186392428,0,22/12/2021 15:19:52,62188,20,questionnaire-e2l7,,18184015,BLIND,5371387,,complete,,,computer,Desktop or Laptop,Windows 10,Edge 96.0.1054.62,1280x720,1263x609,,Demographics,2,183,No,sex-quantised,2
4,1640186393411,22/12/2021 15:19:53,1640186392428,0,22/12/2021 15:19:52,62188,20,questionnaire-e2l7,,18184015,BLIND,5371387,,complete,,,computer,Desktop or Laptop,Windows 10,Edge 96.0.1054.62,1280x720,1263x609,,Demographics,2,183,No,height,"5'11"" - 6'0"""
5,1640186393411,22/12/2021 15:19:53,1640186392428,0,22/12/2021 15:19:52,62188,20,questionnaire-e2l7,,18184015,BLIND,5371387,,complete,,,computer,Desktop or Laptop,Windows 10,Edge 96.0.1054.62,1280x720,1263x609,,Demographics,2,183,No,height-quantised,7
6,1640186393411,22/12/2021 15:19:53,1640186392428,0,22/12/2021 15:19:52,62188,20,questionnaire-e2l7,,18184015,BLIND,5371387,,complete,,,computer,Desktop or Laptop,Windows 10,Edge 96.0.1054.62,1280x720,1263x609,,Demographics,2,183,No,weight-unit,metric
7,1640186393411,22/12/2021 15:19:53,1640186392428,0,22/12/2021 15:19:52,62188,20,questionnaire-e2l7,,18184015,BLIND,5371387,,complete,,,computer,Desktop or Laptop,Windows 10,Edge 96.0.1054.62,1280x720,1263x609,,Demographics,2,183,No,weight-first,61
8,1640186393411,22/12/2021 15:19:53,1640186392429,0,22/12/2021 15:19:52,62188,20,questionnaire-e2l7,,18184015,BLIND,5371387,,complete,,,computer,Desktop or Laptop,Windows 10,Edge 96.0.1054.62,1280x720,1263x609,,Demographics,2,183,No,weight-second,
9,1640186393411,22/12/2021 15:19:53,1640186392429,0,22/12/2021 15:19:52,62188,20,questionnaire-e2l7,,18184015,BLIND,5371387,,complete,,,computer,Desktop or Laptop,Windows 10,Edge 96.0.1054.62,1280x720,1263x609,,Demographics,2,183,No,age_in_years ,20
10,1640186393411,22/12/2021 15:19:53,1640186392429,0,22/12/2021 15:19:52,62188,20,questionnaire-e2l7,,18184015,BLIND,5371387,,complete,,,computer,Desktop or Laptop,Windows 10,Edge 96.0.1054.62,1280x720,1263x609,,Demographics,2,183,No,education ,"""A"" or ""AS"" Level"
11,1640186393411,22/12/2021 15:19:53,1640186392429,0,22/12/2021 15:19:52,62188,20,questionnaire-e2l7,,18184015,BLIND,5371387,,complete,,,computer,Desktop or Laptop,Windows 10,Edge 96.0.1054.62,1280x720,1263x609,,Demographics,2,183,No,education -quantised,4
12,1640186393411,22/12/2021 15:19:53,1640186392430,0,22/12/2021 15:19:52,62188,20,questionnaire-e2l7,,18184015,BLIND,5371387,,complete,,,computer,Desktop or Laptop,Windows 10,Edge 96.0.1054.62,1280x720,1263x609,,Demographics,2,183,No,education -text,
13,1640186393411,22/12/2021 15:19:53,1640186392430,0,22/12/2021 15:19:52,62188,20,questionnaire-e2l7,,18184015,BLIND,5371387,,complete,,,computer,Desktop or Laptop,Windows 10,Edge 96.0.1054.62,1280x720,1263x609,,Demographics,2,183,No,Handedness,Right
14,1640186393411,22/12/2021 15:19:53,1640186392430,0,22/12/2021 15:19:52,62188,20,questionnaire-e2l7,,18184015,BLIND,5371387,,complete,,,computer,Desktop or Laptop,Windows 10,Edge 96.0.1054.62,1280x720,1263x609,,Demographics,2,183,No,Handedness-quantised,2
15,1640186393411,22/12/2021 15:19:53,1640186392430,0,22/12/2021 15:19:52,62188,20,questionnaire-e2l7,,18184015,BLIND,5371387,,complete,,,computer,Desktop or Laptop,Windows 10,Edge 96.0.1054.62,1280x720,1263x609,,Demographics,2,183,No,medical_condition_motor-1,No
16,1640186393411,22/12/2021 15:19:53,1640186392430,0,22/12/2021 15:19:52,62188,20,questionnaire-e2l7,,18184015,BLIND,5371387,,complete,,,computer,Desktop or Laptop,Windows 10,Edge 96.0.1054.62,1280x720,1263x609,,Demographics,2,183,No,medical_condition_motor-text,
17,1640186393411,22/12/2021 15:19:53,1640186392431,0,22/12/2021 15:19:52,62188,20,questionnaire-e2l7,,18184015,BLIND,5371387,,complete,,,computer,Desktop or Laptop,Windows 10,Edge 96.0.1054.62,1280x720,1263x609,,Demographics,2,183,No,medical_condition_vision-1,No
18,1640186393411,22/12/2021 15:19:53,1640186392431,0,22/12/2021 15:19:52,62188,20,questionnaire-e2l7,,18184015,BLIND,5371387,,complete,,,computer,Desktop or Laptop,Windows 10,Edge 96.0.1054.62,1280x720,1263x609,,Demographics,2,183,No,medical_condition_vision-text,
19,1640186393411,22/12/2021 15:19:53,1640186392431,0,22/12/2021 15:19:52,62188,20,questionnaire-e2l7,,18184015,BLIND,5371387,,complete,,,computer,Desktop or Laptop,Windows 10,Edge 96.0.1054.62,1280x720,1263x609,,Demographics,2,183,No,cataract_predictors-1,No
20,1640186393411,22/12/2021 15:19:53,1640186392431,0,22/12/2021 15:19:52,62188,20,questionnaire-e2l7,,18184015,BLIND,5371387,,complete,,,computer,Desktop or Laptop,Windows 10,Edge 96.0.1054.62,1280x720,1263x609,,Demographics,2,183,No,carer,No
21,1640186393411,22/12/2021 15:19:53,1640186392431,0,22/12/2021 15:19:52,62188,20,questionnaire-e2l7,,18184015,BLIND,5371387,,complete,,,computer,Desktop or Laptop,Windows 10,Edge 96.0.1054.62,1280x720,1263x609,,Demographics,2,183,No,carer-quantised,2
22,1640186393411,22/12/2021 15:19:53,1640186392431,0,22/12/2021 15:19:52,62188,20,questionnaire-e2l7,,18184015,BLIND,5371387,,complete,,,computer,Desktop or Laptop,Windows 10,Edge 96.0.1054.62,1280x720,1263x609,,Demographics,2,183,No,carer_completing_onbehalf,N/A
23,1640186393458,22/12/2021 15:19:53,1640186392432,0,22/12/2021 15:19:52,62188,20,questionnaire-e2l7,,18184015,BLIND,5371387,,complete,,,computer,Desktop or Laptop,Windows 10,Edge 96.0.1054.62,1280x720,1263x609,,Demographics,2,183,No,carer_completing_onbehalf-quantised,3
24,1640186393458,22/12/2021 15:19:53,1640186392433,0,22/12/2021 15:19:52,62188,20,questionnaire-e2l7,,18184015,BLIND,5371387,,complete,,,computer,Desktop or Laptop,Windows 10,Edge 96.0.1054.62,1280x720,1263x609,,Demographics,2,183,No,END QUESTIONNAIRE,54706
1,1639925537942,19/12/2021 14:52:17,1639925537845,0,19/12/2021 14:52:17,62188,20,questionnaire-e2l7,,18122269,BLIND,5344588,,complete,,,computer,Desktop or Laptop,Mac OS 10.15.7,Chrome 96.0.4664.110,1440x900,1440x727,,Demographics,2,173,No,BEGIN QUESTIONNAIRE,
2,1639925679620,19/12/2021 14:54:39,1639925679563,0,19/12/2021 14:54:39,62188,20,questionnaire-e2l7,,18122269,BLIND,5344588,,complete,,,computer,Desktop or Laptop,Mac OS 10.15.7,Chrome 96.0.4664.110,1440x900,1425x727,,Demographics,2,173,No,sex,Female
3,1639925679779,19/12/2021 14:54:39,1639925679565,0,19/12/2021 14:54:39,62188,20,questionnaire-e2l7,,18122269,BLIND,5344588,,complete,,,computer,Desktop or Laptop,Mac OS 10.15.7,Chrome 96.0.4664.110,1440x900,1425x727,,Demographics,2,173,No,sex-quantised,1
4,1639925679779,19/12/2021 14:54:39,1639925679565,0,19/12/2021 14:54:39,62188,20,questionnaire-e2l7,,18122269,BLIND,5344588,,complete,,,computer,Desktop or Laptop,Mac OS 10.15.7,Chrome 96.0.4664.110,1440x900,1425x727,,Demographics,2,173,No,height,"5'7"" - 5'8"""
5,1639925679779,19/12/2021 14:54:39,1639925679565,0,19/12/2021 14:54:39,62188,20,questionnaire-e2l7,,18122269,BLIND,5344588,,complete,,,computer,Desktop or Laptop,Mac OS 10.15.7,Chrome 96.0.4664.110,1440x900,1425x727,,Demographics,2,173,No,height-quantised,5
6,1639925679779,19/12/2021 14:54:39,1639925679565,0,19/12/2021 14:54:39,62188,20,questionnaire-e2l7,,18122269,BLIND,5344588,,complete,,,computer,Desktop or Laptop,Mac OS 10.15.7,Chrome 96.0.4664.110,1440x900,1425x727,,Demographics,2,173,No,weight-unit,imperial
7,1639925679779,19/12/2021 14:54:39,1639925679565,0,19/12/2021 14:54:39,62188,20,questionnaire-e2l7,,18122269,BLIND,5344588,,complete,,,computer,Desktop or Laptop,Mac OS 10.15.7,Chrome 96.0.4664.110,1440x900,1425x727,,Demographics,2,173,No,weight-first,17
8,1639925679779,19/12/2021 14:54:39,1639925679565,0,19/12/2021 14:54:39,62188,20,questionnaire-e2l7,,18122269,BLIND,5344588,,complete,,,computer,Desktop or Laptop,Mac OS 10.15.7,Chrome 96.0.4664.110,1440x900,1425x727,,Demographics,2,173,No,weight-second,
9,1639925679779,19/12/2021 14:54:39,1639925679565,0,19/12/2021 14:54:39,62188,20,questionnaire-e2l7,,18122269,BLIND,5344588,,complete,,,computer,Desktop or Laptop,Mac OS 10.15.7,Chrome 96.0.4664.110,1440x900,1425x727,,Demographics,2,173,No,age_in_years ,23
10,1639925679779,19/12/2021 14:54:39,1639925679565,0,19/12/2021 14:54:39,62188,20,questionnaire-e2l7,,18122269,BLIND,5344588,,complete,,,computer,Desktop or Laptop,Mac OS 10.15.7,Chrome 96.0.4664.110,1440x900,1425x727,,Demographics,2,173,No,education ,Vocational qualification (GNVQ or BTEC)
11,1639925679779,19/12/2021 14:54:39,1639925679565,0,19/12/2021 14:54:39,62188,20,questionnaire-e2l7,,18122269,BLIND,5344588,,complete,,,computer,Desktop or Laptop,Mac OS 10.15.7,Chrome 96.0.4664.110,1440x900,1425x727,,Demographics,2,173,No,education -quantised,3
12,1639925679779,19/12/2021 14:54:39,1639925679566,0,19/12/2021 14:54:39,62188,20,questionnaire-e2l7,,18122269,BLIND,5344588,,complete,,,computer,Desktop or Laptop,Mac OS 10.15.7,Chrome 96.0.4664.110,1440x900,1425x727,,Demographics,2,173,No,education -text,
13,1639925679779,19/12/2021 14:54:39,1639925679566,0,19/12/2021 14:54:39,62188,20,questionnaire-e2l7,,18122269,BLIND,5344588,,complete,,,computer,Desktop or Laptop,Mac OS 10.15.7,Chrome 96.0.4664.110,1440x900,1425x727,,Demographics,2,173,No,Handedness,Right
14,1639925679779,19/12/2021 14:54:39,1639925679566,0,19/12/2021 14:54:39,62188,20,questionnaire-e2l7,,18122269,BLIND,5344588,,complete,,,computer,Desktop or Laptop,Mac OS 10.15.7,Chrome 96.0.4664.110,1440x900,1425x727,,Demographics,2,173,No,Handedness-quantised,2
15,1639925679779,19/12/2021 14:54:39,1639925679566,0,19/12/2021 14:54:39,62188,20,questionnaire-e2l7,,18122269,BLIND,5344588,,complete,,,computer,Desktop or Laptop,Mac OS 10.15.7,Chrome 96.0.4664.110,1440x900,1425x727,,Demographics,2,173,No,medical_condition_motor-1,No
16,1639925679779,19/12/2021 14:54:39,1639925679566,0,19/12/2021 14:54:39,62188,20,questionnaire-e2l7,,18122269,BLIND,5344588,,complete,,,computer,Desktop or Laptop,Mac OS 10.15.7,Chrome 96.0.4664.110,1440x900,1425x727,,Demographics,2,173,No,medical_condition_motor-text,
17,1639925679779,19/12/2021 14:54:39,1639925679566,0,19/12/2021 14:54:39,62188,20,questionnaire-e2l7,,18122269,BLIND,5344588,,complete,,,computer,Desktop or Laptop,Mac OS 10.15.7,Chrome 96.0.4664.110,1440x900,1425x727,,Demographics,2,173,No,medical_condition_vision-1,No
18,1639925679779,19/12/2021 14:54:39,1639925679566,0,19/12/2021 14:54:39,62188,20,questionnaire-e2l7,,18122269,BLIND,5344588,,complete,,,computer,Desktop or Laptop,Mac OS 10.15.7,Chrome 96.0.4664.110,1440x900,1425x727,,Demographics,2,173,No,medical_condition_vision-text,
19,1639925679779,19/12/2021 14:54:39,1639925679566,0,19/12/2021 14:54:39,62188,20,questionnaire-e2l7,,18122269,BLIND,5344588,,complete,,,computer,Desktop or Laptop,Mac OS 10.15.7,Chrome 96.0.4664.110,1440x900,1425x727,,Demographics,2,173,No,cataract_predictors-1,No
20,1639925679779,19/12/2021 14:54:39,1639925679567,0,19/12/2021 14:54:39,62188,20,questionnaire-e2l7,,18122269,BLIND,5344588,,complete,,,computer,Desktop or Laptop,Mac OS 10.15.7,Chrome 96.0.4664.110,1440x900,1425x727,,Demographics,2,173,No,carer,No
21,1639925679779,19/12/2021 14:54:39,1639925679567,0,19/12/2021 14:54:39,62188,20,questionnaire-e2l7,,18122269,BLIND,5344588,,complete,,,computer,Desktop or Laptop,Mac OS 10.15.7,Chrome 96.0.4664.110,1440x900,1425x727,,Demographics,2,173,No,carer-quantised,2
22,1639925679779,19/12/2021 14:54:39,1639925679567,0,19/12/2021 14:54:39,62188,20,questionnaire-e2l7,,18122269,BLIND,5344588,,complete,,,computer,Desktop or Laptop,Mac OS 10.15.7,Chrome 96.0.4664.110,1440x900,1425x727,,Demographics,2,173,No,carer_completing_onbehalf,N/A
23,1639925679855,19/12/2021 14:54:39,1639925679567,0,19/12/2021 14:54:39,62188,20,questionnaire-e2l7,,18122269,BLIND,5344588,,complete,,,computer,Desktop or Laptop,Mac OS 10.15.7,Chrome 96.0.4664.110,1440x900,1425x727,,Demographics,2,173,No,carer_completing_onbehalf-quantised,3
24,1639925679855,19/12/2021 14:54:39,1639925679567,0,19/12/2021 14:54:39,62188,20,questionnaire-e2l7,,18122269,BLIND,5344588,,complete,,,computer,Desktop or Laptop,Mac OS 10.15.7,Chrome 96.0.4664.110,1440x900,1425x727,,Demographics,2,173,No,END QUESTIONNAIRE,141722
1,1639390615852,13/12/2021 10:16:55,1639390615969,0,13/12/2021 10:16:55,62188,20,questionnaire-e2l7,,17962390,BLIND,5297751,,complete,,,computer,Desktop or Laptop,Windows 10,Edge 96.0.1054.53,1280x720,1280x609,,Demographics,2,183,No,BEGIN QUESTIONNAIRE,
2,1639390674836,13/12/2021 10:17:54,1639390674993,0,13/12/2021 10:17:54,62188,20,questionnaire-e2l7,,17962390,BLIND,5297751,,complete,,,computer,Desktop or Laptop,Windows 10,Edge 96.0.1054.53,1280x720,1263x609,,Demographics,2,183,No,sex,Male
3,1639390674904,13/12/2021 10:17:54,1639390674995,0,13/12/2021 10:17:54,62188,20,questionnaire-e2l7,,17962390,BLIND,5297751,,complete,,,computer,Desktop or Laptop,Windows 10,Edge 96.0.1054.53,1280x720,1263x609,,Demographics,2,183,No,sex-quantised,2
4,1639390674904,13/12/2021 10:17:54,1639390674995,0,13/12/2021 10:17:54,62188,20,questionnaire-e2l7,,17962390,BLIND,5297751,,complete,,,computer,Desktop or Laptop,Windows 10,Edge 96.0.1054.53,1280x720,1263x609,,Demographics,2,183,No,height,"5'11"" - 6'0"""
5,1639390674904,13/12/2021 10:17:54,1639390674995,0,13/12/2021 10:17:54,62188,20,questionnaire-e2l7,,17962390,BLIND,5297751,,complete,,,computer,Desktop or Laptop,Windows 10,Edge 96.0.1054.53,1280x720,1263x609,,Demographics,2,183,No,height-quantised,7
6,1639390674904,13/12/2021 10:17:54,1639390674995,0,13/12/2021 10:17:54,62188,20,questionnaire-e2l7,,17962390,BLIND,5297751,,complete,,,computer,Desktop or Laptop,Windows 10,Edge 96.0.1054.53,1280x720,1263x609,,Demographics,2,183,No,weight-unit,metric
7,1639390674904,13/12/2021 10:17:54,1639390674996,0,13/12/2021 10:17:54,62188,20,questionnaire-e2l7,,17962390,BLIND,5297751,,complete,,,computer,Desktop or Laptop,Windows 10,Edge 96.0.1054.53,1280x720,1263x609,,Demographics,2,183,No,weight-first,78
8,1639390674904,13/12/2021 10:17:54,1639390674996,0,13/12/2021 10:17:54,62188,20,questionnaire-e2l7,,17962390,BLIND,5297751,,complete,,,computer,Desktop or Laptop,Windows 10,Edge 96.0.1054.53,1280x720,1263x609,,Demographics,2,183,No,weight-second,
9,1639390674904,13/12/2021 10:17:54,1639390674996,0,13/12/2021 10:17:54,62188,20,questionnaire-e2l7,,17962390,BLIND,5297751,,complete,,,computer,Desktop or Laptop,Windows 10,Edge 96.0.1054.53,1280x720,1263x609,,Demographics,2,183,No,age_in_years ,21
10,1639390674904,13/12/2021 10:17:54,1639390674996,0,13/12/2021 10:17:54,62188,20,questionnaire-e2l7,,17962390,BLIND,5297751,,complete,,,computer,Desktop or Laptop,Windows 10,Edge 96.0.1054.53,1280x720,1263x609,,Demographics,2,183,No,education ,"""A"" or ""AS"" Level"
